x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,label
0.5057099461555481,0.4552958905696869,-0.5649676322937012,0.5331107974052429,0.4711619019508362,-0.6113553643226624,0.53658127784729,0.4785345494747162,-0.6115131974220276,0.5403803586959839,0.4857327938079834,-0.6115478277206421,0.5275190472602844,0.4615394175052643,-0.5970163345336914,0.5270093679428101,0.4625800549983978,-0.597169041633606,0.5267221927642822,0.46384066343307495,-0.5975955128669739,0.540134072303772,0.5214604735374451,-0.646367609500885,0.5182254910469055,0.4954145550727844,-0.5911704897880554,0.484221875667572,0.48882025480270386,-0.5565260648727417,0.47856348752975464,0.4748021960258484,-0.5425766706466675,0.4806582033634186,0.6720977425575256,-0.49742740392684937,0.444274365901947,0.6729831695556641,-0.44801202416419983,0.6004990935325623,0.9461696743965149,-0.21203835308551788,0.5415436029434204,0.9333972930908203,-0.16361133754253387,0.649929404258728,1.0244660377502441,-0.020167754963040352,0.6046311259269714,1.0027896165847778,0.0759725570678711,0.671222984790802,1.0491317510604858,-0.020950976759195328,0.623816192150116,1.0387213230133057,0.09438087791204453,0.6824105381965637,1.0208120346069336,-0.048400551080703735,0.6114064455032349,1.0112041234970093,0.028797967359423637,0.6660616993904114,1.0163376331329346,-0.02758258394896984,0.6023837924003601,1.0000076293945312,0.05313890427350998,0.46042904257774353,1.1631957292556763,-0.008654425852000713,0.3973838686943054,1.1695783138275146,0.010028268210589886,0.4931163191795349,1.5334491729736328,0.2686605751514435,0.4417819082736969,1.5491021871566772,0.22760307788848877,0.527063250541687,1.884150505065918,0.8580706715583801,0.40652093291282654,1.9389026165008545,0.6453918218612671,0.5295810699462891,1.9348920583724976,0.9030624628067017,0.388457715511322,1.99514639377594,0.6700663566589355,0.5740470290184021,1.9632995128631592,0.6411581635475159,0.44941094517707825,2.0227980613708496,0.34197118878364563,0.0
0.32517606019973755,0.512795090675354,-0.3533187508583069,0.35264191031455994,0.4864688515663147,-0.42788663506507874,0.35606542229652405,0.48944219946861267,-0.42790716886520386,0.3594675362110138,0.4925028681755066,-0.427866667509079,0.355413019657135,0.4809598922729492,-0.3685530126094818,0.3610582947731018,0.48028475046157837,-0.36881881952285767,0.3671329617500305,0.4797205924987793,-0.3690660893917084,0.4007505774497986,0.521478533744812,-0.6151489019393921,0.4139334559440613,0.5093111395835876,-0.3605431616306305,0.3331090807914734,0.5535898208618164,-0.4020332992076874,0.3338758051395416,0.5472060441970825,-0.3290019631385803,0.378770649433136,0.7384926676750183,-0.692540168762207,0.5164048671722412,0.6468448042869568,-0.13932663202285767,0.24422478675842285,0.9477021098136902,-0.5997785329818726,0.5259349942207336,0.8131586909294128,0.2280244380235672,0.08661681413650513,1.076407551765442,-0.3849990665912628,0.4117167592048645,0.852167010307312,0.5171546936035156,0.0441608726978302,1.0895823240280151,-0.4406309425830841,0.40353506803512573,0.8420769572257996,0.5427582263946533,0.05882886052131653,1.0629154443740845,-0.44104090332984924,0.39135733246803284,0.8409945368766785,0.48711252212524414,0.0782913789153099,1.0597782135009766,-0.38452932238578796,0.3878501355648041,0.8511419296264648,0.49847719073295593,0.44629254937171936,1.1832166910171509,-0.201617032289505,0.5037856101989746,1.1126588582992554,0.20314399898052216,0.35261741280555725,1.2959346771240234,0.10451366007328033,0.3587706387042999,1.2377960681915283,0.5446570515632629,0.3686138689517975,1.5828832387924194,0.6748635172843933,0.3499627113342285,1.5716584920883179,0.9938739538192749,0.40968847274780273,1.6398534774780273,0.7307426333427429,0.3762941360473633,1.6278018951416016,1.0321862697601318,0.24417200684547424,1.5876516103744507,0.6784641146659851,0.2434827983379364,1.6286125183105469,0.9525628089904785,1.0
0.44620901346206665,0.49278417229652405,0.13084237277507782,0.4474721848964691,0.4645838737487793,0.08127357065677643,0.4499138295650482,0.46202680468559265,0.08131963759660721,0.4530729651451111,0.459275484085083,0.08125817030668259,0.447659969329834,0.4659138023853302,0.11810306459665298,0.44994640350341797,0.4644593894481659,0.11808062344789505,0.4529816508293152,0.4627762734889984,0.11798862367868423,0.4844428598880768,0.45531973242759705,-0.07099344581365585,0.4864627420902252,0.45741668343544006,0.09852247685194016,0.4617960453033447,0.5061938166618347,0.0844627246260643,0.46179595589637756,0.5087524652481079,0.13377441465854645,0.49934905767440796,0.5585856437683105,-0.1371711790561676,0.6314035058021545,0.49856042861938477,0.15388846397399902,0.42315956950187683,0.7039845585823059,-0.08423862606287003,0.6405819654464722,0.6300047636032104,0.3347621262073517,0.3115258514881134,0.6636532545089722,0.11737803369760513,0.571158766746521,0.6951251029968262,0.4599786400794983,0.2693265676498413,0.6644324064254761,0.10894466191530228,0.5606611371040344,0.7053731083869934,0.48416373133659363,0.27666211128234863,0.6312079429626465,0.12685202062129974,0.5509896278381348,0.7054243087768555,0.4394732415676117,0.2943476140499115,0.6355514526367188,0.13109582662582397,0.5532950162887573,0.7040553689002991,0.44669586420059204,0.6435818672180176,0.8116088509559631,-0.07471179217100143,0.7394686341285706,0.7807344794273376,0.07401078939437866,0.43502455949783325,0.8080649375915527,0.12589704990386963,0.6575827598571777,0.8278782963752747,0.34876880049705505,0.3862239420413971,0.9681521654129028,0.2136370986700058,0.6989876627922058,0.9932266473770142,0.34447798132896423,0.40027540922164917,1.0051848888397217,0.22898827493190765,0.7157669067382812,1.0213807821273804,0.34757041931152344,0.3091665804386139,0.9714570045471191,0.27903175354003906,0.6835647225379944,1.0287914276123047,0.38153424859046936,0.0
0.2792608439922333,0.5482843518257141,-0.5039678812026978,0.30955201387405396,0.5096759796142578,-0.5746604204177856,0.3176133334636688,0.5092039108276367,-0.5746224522590637,0.32575350999832153,0.5092484354972839,-0.5750346779823303,0.30661582946777344,0.5067002177238464,-0.4652697443962097,0.3124418556690216,0.5040791630744934,-0.4646777808666229,0.31858256459236145,0.5013651251792908,-0.46521785855293274,0.3862323462963104,0.5274218320846558,-0.6680687069892883,0.37424540519714355,0.5159094929695129,-0.17974121868610382,0.3065629303455353,0.5774285197257996,-0.5280452370643616,0.30169400572776794,0.5749670267105103,-0.38845276832580566,0.5843313932418823,0.7276843786239624,-0.7188147306442261,0.3065805733203888,0.713969349861145,0.13008616864681244,0.7101855874061584,1.0043784379959106,-0.6711564064025879,0.11917015165090561,0.9012371897697449,0.23929324746131897,0.5872320532798767,1.0267791748046875,-0.3869497776031494,0.0033811330795288086,0.8772873282432556,-0.18726517260074615,0.5659350752830505,1.0527794361114502,-0.41192665696144104,-0.05758178234100342,0.905136227607727,-0.22670820355415344,0.5537123680114746,1.0195906162261963,-0.4046396315097809,-0.020776808261871338,0.8841509819030762,-0.28492093086242676,0.5559054613113403,1.0133293867111206,-0.3732738196849823,0.011511564254760742,0.8895702958106995,-0.23217158019542694,0.6106122136116028,1.244749903678894,-0.26915213465690613,0.3882468640804291,1.2235581874847412,0.27280354499816895,0.569204568862915,1.6637251377105713,-0.32468658685684204,0.3543280065059662,1.6472177505493164,0.32494640350341797,0.5685751438140869,2.06158447265625,0.0495770089328289,0.3804929256439209,2.051023483276367,0.5376772880554199,0.5921015739440918,2.117814540863037,0.06292231380939484,0.3896578252315521,2.107529640197754,0.54000324010849,0.4830956757068634,2.1570839881896973,-0.3306182324886322,0.3523833453655243,2.1609256267547607,0.13799284398555756,0.0
0.6364144682884216,0.4094032645225525,-0.06268885731697083,0.6141229271888733,0.3820353150367737,-0.047296974807977676,0.6103345155715942,0.38186341524124146,-0.047617971897125244,0.6062765717506409,0.38173478841781616,-0.04810640215873718,0.6120119094848633,0.3863028883934021,-0.12529398500919342,0.6072721481323242,0.38869673013687134,-0.1256074607372284,0.6022754311561584,0.39106783270835876,-0.12585467100143433,0.5636571049690247,0.4016492962837219,0.028073424473404884,0.5645764470100403,0.4137387275695801,-0.31437137722969055,0.6214578747749329,0.44738250970840454,-0.022616395726799965,0.6189504861831665,0.4520643353462219,-0.12148173898458481,0.44058534502983093,0.5382450819015503,0.22999818623065948,0.5650342702865601,0.5949549078941345,-0.507341206073761,0.48230093717575073,0.806052029132843,0.36809590458869934,0.6665524244308472,0.845517098903656,-0.40860477089881897,0.6487482786178589,0.8690773844718933,0.4097401201725006,0.7885090708732605,0.9190078973770142,-0.06474930793046951,0.6860296130180359,0.8764576315879822,0.4230017066001892,0.8165345191955566,0.9305512309074402,-0.08563148230314255,0.7026870846748352,0.8630956411361694,0.3764478862285614,0.8231791257858276,0.9079030752182007,-0.06858280301094055,0.6878094673156738,0.8664536476135254,0.3860534131526947,0.8048415184020996,0.9062319993972778,-0.052713606506586075,0.45083579421043396,1.0065686702728271,0.22516372799873352,0.5378103852272034,1.057432770729065,-0.22448432445526123,0.5425118803977966,1.1254181861877441,0.504669725894928,0.7112134099006653,1.2092266082763672,-0.03749169781804085,0.5814561247825623,1.3306165933609009,0.8284869194030762,0.6261833906173706,1.4021365642547607,0.2633506953716278,0.5684734582901001,1.3777929544448853,0.8586079478263855,0.5675981640815735,1.4338388442993164,0.3014065623283386,0.6704884767532349,1.3317993879318237,0.9507946372032166,0.741385817527771,1.4171171188354492,0.3704555332660675,1.0
0.6131738424301147,0.41166144609451294,-0.22682039439678192,0.5964943170547485,0.3827176094055176,-0.19796501100063324,0.5922466516494751,0.3820496201515198,-0.19820454716682434,0.5864890217781067,0.38121065497398376,-0.1984795480966568,0.5903618931770325,0.3844040334224701,-0.28305232524871826,0.5830050110816956,0.3852723240852356,-0.28322067856788635,0.5747683644294739,0.3860638737678528,-0.2836035490036011,0.521573543548584,0.39141926169395447,-0.0529487319290638,0.5161497592926025,0.396649032831192,-0.4364652633666992,0.5973148345947266,0.4422733783721924,-0.16328896582126617,0.5890015363693237,0.44377419352531433,-0.27440616488456726,0.49012285470962524,0.5705934762954712,0.1767142117023468,0.447083443403244,0.5762211084365845,-0.5583085417747498,0.5776885747909546,0.7837848663330078,0.3449184000492096,0.4512157142162323,0.8191494941711426,-0.5300021171569824,0.6589879989624023,0.8430377244949341,0.38222986459732056,0.5579462051391602,0.9042921662330627,-0.3312910199165344,0.6739829778671265,0.8546869158744812,0.39504173398017883,0.5833267569541931,0.9355726838111877,-0.3726975917816162,0.6866229176521301,0.8377287983894348,0.3615628778934479,0.5984444618225098,0.9043639898300171,-0.36131200194358826,0.6756746172904968,0.8399119973182678,0.3643040060997009,0.5844876170158386,0.8950635194778442,-0.3248129189014435,0.5013555884361267,0.9568496346473694,0.20877741277217865,0.47300368547439575,0.9946804046630859,-0.2077755630016327,0.5694952011108398,0.9897672533988953,0.660031259059906,0.5260806083679199,1.0996195077896118,0.150156170129776,0.605740487575531,1.2181761264801025,1.1519155502319336,0.5452972650527954,1.2957541942596436,0.627142071723938,0.5876132249832153,1.2671552896499634,1.1965984106063843,0.5138787031173706,1.3303173780441284,0.6785910725593567,0.7061885595321655,1.2545299530029297,1.1896640062332153,0.6657506823539734,1.3366734981536865,0.6166061162948608,1.0
0.30143943428993225,0.5466309785842896,0.22915638983249664,0.326820433139801,0.5052211880683899,0.1411689668893814,0.33214864134788513,0.5038001537322998,0.1412438154220581,0.3376292884349823,0.5026583075523376,0.14106754958629608,0.3303212523460388,0.5070440769195557,0.2504287660121918,0.33818119764328003,0.5069105625152588,0.25089019536972046,0.3466956615447998,0.5070602297782898,0.25059711933135986,0.3952106535434723,0.5228749513626099,-0.15601055324077606,0.4081754982471466,0.5270862579345703,0.32064300775527954,0.3171517252922058,0.5771641135215759,0.1306668370962143,0.32120004296302795,0.5773078799247742,0.2685057520866394,0.4217984974384308,0.6937523484230042,-0.476764053106308,0.5160332322120667,0.7028757333755493,0.4894278347492218,0.3105311989784241,1.0341230630874634,-0.5518088340759277,0.578419029712677,0.9851628541946411,0.6992208361625671,0.20968350768089294,1.238366961479187,-0.2943650782108307,0.4592471718788147,1.1283453702926636,0.682888925075531,0.2041894644498825,1.2772942781448364,-0.36043837666511536,0.4319729208946228,1.1465853452682495,0.7334837913513184,0.19248011708259583,1.2682125568389893,-0.3028689920902252,0.40927669405937195,1.1500160694122314,0.6185860633850098,0.1992415189743042,1.25717294216156,-0.2756795883178711,0.41544219851493835,1.1410670280456543,0.6260858178138733,0.4395322799682617,1.296047329902649,-0.28437095880508423,0.48312851786613464,1.2836954593658447,0.2879762351512909,0.48656997084617615,1.7818644046783447,-0.2786227762699127,0.38700124621391296,1.7624366283416748,0.1820061206817627,0.48009419441223145,2.264577865600586,0.05448568984866142,0.40421634912490845,2.261719226837158,0.33632609248161316,0.5091396570205688,2.317634344100952,0.07560595124959946,0.42844876646995544,2.3209846019744873,0.33486202359199524,0.4153261184692383,2.3681492805480957,-0.2804689407348633,0.36282995343208313,2.3732242584228516,-0.11932074278593063,1.0
0.36472392082214355,0.41540780663490295,-0.18448208272457123,0.39508289098739624,0.3823581337928772,-0.2536062002182007,0.4004390239715576,0.38381195068359375,-0.2536203861236572,0.40605053305625916,0.3855092525482178,-0.25370731949806213,0.3950968384742737,0.3786774277687073,-0.17062661051750183,0.4005759060382843,0.3776382803916931,-0.17036907374858856,0.4065927565097809,0.37660568952560425,-0.17079809308052063,0.45011982321739197,0.4120597839355469,-0.40137380361557007,0.45524531602859497,0.40523606538772583,-0.043651022017002106,0.37513643503189087,0.4470141530036926,-0.23025663197040558,0.3743484616279602,0.44471949338912964,-0.12634265422821045,0.43706294894218445,0.5948826670646667,-0.5905519723892212,0.5262284874916077,0.5557262301445007,0.19403941929340363,0.3339907228946686,0.8428017497062683,-0.47692418098449707,0.4889726936817169,0.762980580329895,0.3950839340686798,0.26322853565216064,0.9211273789405823,-0.07140422612428665,0.36718782782554626,0.8186429142951965,0.34153905510902405,0.25422564148902893,0.951697826385498,-0.11733224242925644,0.32404154539108276,0.8328189849853516,0.3598865866661072,0.2544049620628357,0.9297696352005005,-0.11849427223205566,0.32868942618370056,0.8292814493179321,0.254312664270401,0.2623562216758728,0.9220694899559021,-0.06610266864299774,0.34451064467430115,0.8223978877067566,0.29196467995643616,0.5336427688598633,1.0920385122299194,-0.21297705173492432,0.5103650093078613,1.0850846767425537,0.21559418737888336,0.5701692700386047,1.4901134967803955,-0.17091213166713715,0.4531971514225006,1.485771894454956,0.2320692092180252,0.5573002696037292,1.8723341226577759,0.10284237563610077,0.4732358455657959,1.8698679208755493,0.3392767012119293,0.5770137906074524,1.9237695932388306,0.11510807275772095,0.48536285758018494,1.9191964864730835,0.33205604553222656,0.501183807849884,1.9259498119354248,-0.1529415398836136,0.4402630925178528,1.9431507587432861,0.03043380193412304,1.0
0.5721451640129089,0.49066081643104553,-0.20741485059261322,0.5681753754615784,0.45996832847595215,-0.2002502679824829,0.5650227069854736,0.4577343761920929,-0.20070329308509827,0.5603722333908081,0.4549334645271301,-0.2012062519788742,0.5638972520828247,0.4622098505496979,-0.2619761824607849,0.5581610202789307,0.4620320796966553,-0.2621784210205078,0.5513279438018799,0.46177783608436584,-0.2621902823448181,0.4876197874546051,0.4475688636302948,-0.155715212225914,0.48813724517822266,0.45488354563713074,-0.4233877658843994,0.5413268804550171,0.5194706916809082,-0.17945487797260284,0.5346384048461914,0.5203166007995605,-0.2576329708099365,0.3913910984992981,0.5213236808776855,0.014531485736370087,0.3939439356327057,0.6189903020858765,-0.5481500029563904,0.46926799416542053,0.7310396432876587,0.13582704961299896,0.4732634723186493,0.8824912309646606,-0.47746753692626953,0.5816414952278137,0.8435860276222229,0.024340162053704262,0.6268628835678101,0.9311216473579407,-0.3508131206035614,0.6347354054450989,0.8777459263801575,-0.002363394945859909,0.6574740409851074,0.9629515409469604,-0.4323764741420746,0.6254090070724487,0.8672966361045837,-0.0659639984369278,0.6692408323287964,0.9298117756843567,-0.426586389541626,0.6092206239700317,0.8583598732948303,-0.008240033872425556,0.6570122838020325,0.9170119166374207,-0.3540360927581787,0.2845948338508606,0.8712077140808105,0.18155750632286072,0.2789251506328583,0.9401481747627258,-0.18092338740825653,0.5430822968482971,0.8483067750930786,0.40701621770858765,0.5605120658874512,0.9683609008789062,-0.0341641828417778,0.5466666221618652,1.061493158340454,0.8195380568504333,0.5523005127906799,1.1547801494598389,0.3882533609867096,0.5219936370849609,1.0922400951385498,0.858263373374939,0.5198890566825867,1.1738330125808716,0.43273863196372986,0.6421723365783691,1.1267677545547485,0.8738362193107605,0.6562182307243347,1.2290698289871216,0.4396282136440277,0.0
0.33463600277900696,0.3854811191558838,-0.08287886530160904,0.35513991117477417,0.35027384757995605,-0.18403594195842743,0.3620830476284027,0.35078197717666626,-0.1839941293001175,0.36977022886276245,0.35153359174728394,-0.18413589894771576,0.35498175024986267,0.3478460907936096,-0.08644741773605347,0.3618791103363037,0.3466365337371826,-0.08635074645280838,0.36972445249557495,0.34550634026527405,-0.08676227182149887,0.4303243160247803,0.36725515127182007,-0.4624624252319336,0.4315478801727295,0.3608555197715759,-0.0362260527908802,0.3627607226371765,0.42688435316085815,-0.1674427092075348,0.36191922426223755,0.4234066605567932,-0.043161552399396896,0.4883138835430145,0.5640827417373657,-0.655608057975769,0.5799697637557983,0.5205775499343872,0.19723382592201233,0.4856486916542053,0.8857015371322632,-0.6163215637207031,0.6040297150611877,0.7850679159164429,0.4151218831539154,0.36518996953964233,1.0635613203048706,-0.343437135219574,0.4715651869773865,0.9039345979690552,0.48314347863197327,0.3579520583152771,1.0915054082870483,-0.40201932191848755,0.44281360507011414,0.9228042364120483,0.5220907926559448,0.3577408790588379,1.072165846824646,-0.3830818235874176,0.43575605750083923,0.9194416999816895,0.4319218099117279,0.36400046944618225,1.0622144937515259,-0.3346225619316101,0.4408906400203705,0.9121468663215637,0.44146662950515747,0.5957426428794861,1.1180659532546997,-0.23336270451545715,0.6216166615486145,1.0933358669281006,0.23599407076835632,0.6053496599197388,1.4780553579330444,-0.031133359298110008,0.5480517148971558,1.4615894556045532,0.4053441882133484,0.6300905346870422,1.8665117025375366,0.4310522675514221,0.578364372253418,1.8555357456207275,0.6983170509338379,0.6677103042602539,1.9262001514434814,0.46403393149375916,0.6065946221351624,1.9119460582733154,0.7117069959640503,0.5232901573181152,1.916077971458435,0.258320689201355,0.503506600856781,1.934882402420044,0.4478887617588043,0.0
